Tweet,anger,disgust,fear,sadness,pessimism,anticipation,love,optimism,joy,surprise,trust
@STCSouthArabia جزاكم الله خير وسدد خطاكم,0,0,0,0,0,0,0,1,0,0,0
@stop_x2 وجع وش دخله ف ديودنا,1,0,0,0,0,0,0,0,0,0,0
"@Student_SEU @Saudi_EUni @SEU_Care @PYD_SEU @muaqel @alorainni جزاك الله خير  ، شكرا",0,0,0,0,0,0,0,1,0,0,0
@su6Hi وسنين عمرك كلها من خير وفِي خير والى خير وانت واحبابك واحلامك بخير وسعادة لا تنقطع الله يوفقك وييسر امرك ويك… https,0,0,0,0,0,0,1,0,0,0,0
@sudania24tv يا سعاده الوزير دي حاتتحملا الاجيال الحاليه ولالقادمه ولا الاتنين ..من السبب ولاجل ماذا؟,0,0,0,0,0,1,0,0,0,0,0
@sudshmri اجرنا واجرك الله يجزاك خير,0,0,0,0,0,0,0,1,0,0,0
@suez25January كل سنه وانتي طيبه ويارب تبقي سنه سعيده,0,0,0,0,0,0,0,1,1,0,0
@sugar_glazed22 انشهد ان هذا وقتها||||جوها الحين عجيب||||وخصوصاً شيرتون المنتزه او فندق فلسطين,0,0,0,0,0,0,0,0,0,1,0
@Suhuruh123 @HABOOSH94_ لااا والله ٱني صورتها بيدي بعد تشبالا..راس عقبة عبدالله غريب وستلاحظي الخط الاسفلتي باعلا الصوره💖🌷,0,0,0,0,0,0,0,0,0,0,1
@sukrh3 جزاك ربي كل خير,0,0,0,0,0,0,1,0,0,0,0
@sultan_alawi13 هلكونا.. قفلوا السالفة وحاكموا المجرمين ودفنوا الميت والله يرحم الجميع.. الخليج محتاج هدوء واتزان ت… https,0,0,0,0,0,1,0,0,0,0,0
@WhyQady218 ياخد الخطوة وان شاء الله خير ❤️,0,0,0,0,0,0,0,1,0,0,0
@sultanalshlhob الامثلة كثير ليس فقط دولتي الشهيد جمال خاشقجي خير دليل معتقلين راي بالسعودية خير دليل الجزائر لك في… https,0,0,0,0,0,0,0,0,0,0,1
@sultanbnwassam الله يبيض وجهه ويجزاه خير (و العفو من شيم الكرام ) .. الله يرحم الميت ويغفر له ويعوّض هلَه .. وبيّض… https,0,0,0,0,0,0,0,1,0,0,0
@sulthan2041 الحمدلله بشارة خير لما هو قادم ||البريطاني يتوقع اليوم امطار على مناطق واسعة في الأمارات https,0,0,0,0,0,1,0,1,0,0,0
@SurClubOman محمد العريمي في تغريدته يستفسر عن تواجد اعضاء الادارة والاخ صلاح الغيلاني جزاءه الله خير وضح بس اخر سط… https,0,0,0,0,0,1,0,0,0,0,0
@Swe6i @alhawalli الله يجزاك خير يالغالي 🌹,0,0,0,0,0,0,1,0,0,0,0
@sweetykt85 رحمك الله 😞,0,0,0,1,0,0,0,0,0,0,0
@aom_abdrhman صباح نور||نور الله قلبك بكل خير,0,0,0,0,0,0,1,0,1,0,0
@swsynbd وصباحك امل وسعاده  يا ملكيه  يا رمز وقدوة الملكيات https,0,0,0,0,0,0,1,1,0,0,0
@SZKmmi01D0EsotX خير ... عن مين الكلام ؟؟؟؟؟؟؟؟؟,1,0,0,0,0,1,0,0,0,0,0
@t_naawaf الله يجعلها سنه خير على الجميع,0,0,0,0,0,0,0,1,0,0,0
@T2510G بعدين خير مالها حق تطردك وجع,1,0,0,0,0,0,0,0,0,0,0
@T9T___ @funfunfay الله يحمي لي قلبك من ادنى وجع ❤️,0,0,0,0,0,0,0,1,0,0,0
@ta_sa_t تفاؤل,0,0,0,0,0,0,0,1,0,0,0
@ta_sa_t حزن و حلم و سر 😁,0,0,0,1,0,0,0,1,1,0,0
@ta_sa_t حلم,0,0,0,0,0,0,0,1,0,0,0
@Tahani_alhajri كل سنة وإنتي طيبة والله يحقق كل خير تتمنينه💗,0,0,0,0,0,0,1,0,0,0,0
@Tahani_alhajri كل عام وانتي بالف خير وصحة وسلامة وسعادة يارب العالمين,0,0,0,0,0,0,1,0,0,0,0
@talahamd99 تصرّف مزعج بصراحة,1,1,0,0,0,0,0,0,0,0,0
@Talalmendel الله يجزاك خير يا بو عبدالله 🌹,0,0,0,0,0,0,1,0,0,0,0
@TalebHaqeeqa @abunaif55228513 اشلون اهاجر ولاجوازات وماشءالله عندي وعندك خير بنات وعيال متزوجين بعد الفرقاوالهجر لاااا يرحم والديك ابدا,1,0,0,0,0,0,0,0,0,0,0
@tallllloo @123Rnnoo @T3_305 أولا أنا سعودية وجيراننا كانوا فلسطينيين وما شافنا منهم إلا كل خير||وإذا أنت تحب المجرم… https,0,0,0,0,0,0,0,0,0,0,1
 من ذا الذي قد قال في العيش فرح||أين الفرح ؟ والحزن في القلب كبر||حتى أنتشر في باطن الجوف مرض||قلبي جزع فالروح في وادي سقر  ||لا تقتر…,0,0,0,1,1,0,0,0,0,0,0
@TamemAlthani ونقول يا دليم هلا وفينا المشيخة سلمان يملك دليم وهلا .. عز الله ان ما فيك رجا ياللي في يوم كان يقال ع… https,0,0,0,0,0,0,1,0,0,0,0
@TamerMisshal عجيب,0,0,0,0,0,0,0,0,0,1,0
@Tamnnaaa جزاك الله خير م تقصر ين اعرفك راعيه واجب 😭😭😭💔,0,0,0,0,0,0,1,0,0,0,0
@tantouna_ صباحك بكل خير,0,0,0,0,0,0,1,0,0,0,0
@TaqsKSA بامر الله تموضع ممتاز للمنخفض القطعي👍🏼||والله يتمم الأمور على خير بابوجود 🌺💐,0,0,0,0,0,0,0,1,0,0,0
@tarekabuzeinab جزاك الله خير وأتشرف بمتابعتك 👍🇸🇦,0,0,0,0,0,0,0,1,0,0,0
@TarekHanafy93 تأخذ* او تاخد* مش تأخد 😂😂اهتمامك بكتابة الهمزة دليل ضعف موقفك ياعيني  😂😂😂,0,0,0,0,0,0,0,0,0,0,1
@tareqkarman1 صحت يمينك يأسد فانتم اصل العرب وليس غريب هذا الشي عليكم,0,0,0,0,0,0,0,0,0,0,1
"@tariqallafi جرّبت خَلطَات ومنتَجَات كثيرة ولم تنْفَعك ؟ ||نقدّم لك العِلااج الطّبييعي والأَفضل للسّمنةِ ،||التّرهلاا… https",0,0,0,0,0,0,0,0,0,0,1
@Taswe6 اسال الله ان يرزقك ضعف م تتمناه ل عموري💙,0,0,0,0,0,0,1,0,0,0,0
@TawakkolKarman رحم الله الخاشقجي والهم أهله الصبر وبارك الله في سلمان العزم في مملكة الحزم شي غريب اتكلم عن سعوديي… https,0,0,0,1,0,0,0,0,0,0,0
@tawfekALsadek2 عفاك ربى من كل وجع,0,0,0,0,0,0,1,0,0,0,0
@TAYMOR_11 @heyam2255 قولو لنسوان صنعاء يرجعن بيوتهن مافي امل في الرجال فهذا الشعب لايفيق ولاينهض ألابعد اربعين عام وارجع الى التاريخ,0,0,0,0,1,0,0,0,0,0,0
@tcbestepe_ar ثبت بالوجه الشرعي انك سلطان حكيم ذكي ...نسأل الله العظيم ان يحفظك وشعبك فانت امل الامة بعد الله,0,0,0,0,0,0,1,1,0,0,0
@Teemookeka وجع كل شوي وحده تنقص خير,1,0,0,0,0,0,0,0,0,0,0
@Th7rb ما بيصيح الا من وجع,0,0,0,0,0,0,0,0,0,0,1
@thamer_86em @suo44 @iwheab @iiT611 @ba555r3 غبي بشكل غريب,1,0,0,0,0,0,0,0,0,1,0
@Thamr_almutairi الف مبروووك يا بو بدر من الاردن ومني شخصياً والله يتمم على خير,0,0,0,0,0,0,1,0,0,0,0
@The_arousel اي قرف تبين نلعب لعبة القرف انا ملك القرف,0,1,0,0,0,0,0,0,0,0,0
@TheBlue0007 خاف ع نفسك😂,0,0,0,0,0,0,1,0,0,0,0
@TheGee00 صباحك خير و تفاؤل 🌝🌺,0,0,0,0,0,0,0,1,0,0,0
@thenoussa انا شايف ان مؤفووووور جدا يعني ... اَي حد علي السوشيال بيتشتم ... مفيش حد مَش بيختلف عليه الناس ... ||بس… https,1,0,0,0,0,0,0,0,0,0,0
@theunworldly اتخيل يسويها بموت ضحك و الله 😂😂😂😂😂😂😂 بيجوا بلاك اوبس تراه,0,0,0,0,0,0,0,0,1,0,0
@ThisIsEmptiness شي محزن والله ما ممكن كده لازم الخلاوي يتم كشف الغطاء عنها دي قضيه كبيره وجريمة في حق الأطفال وكله… https,0,0,0,1,0,0,0,0,0,0,0
@tiger77br_1 @GtP0k7nelmG7M1Z صحيح كلامك الله يجمع شمل العرب شيء محزن الي نشوفه لكن مانقول غير الله يجعل كيد كل خاي… https,0,0,0,1,0,0,0,0,0,0,0
@tilililt هههههه قرف,0,1,0,0,0,0,0,0,0,0,0
@tl010_ دورت وحده بس طولها فوق ١٦٣ولا وحده وجع,1,0,0,0,0,0,0,0,0,0,0
@Tl6BpWoWFevdKcZ الوحيد اللي بكيت عليه كانه من عيلتي الله يرحمك يا عبدالوهاب ويسكنك فسيح جناته,0,0,0,1,0,0,0,0,0,0,0
@TLq6r @Aladnan0 @sharifhejazi لا يقولك ضابط بس اردغان مالو دخل خافشجي قتلو قنصلي بس محمد بن سلمان هوه يلي امر !! غريب امرهم,0,0,0,0,0,1,0,0,0,0,0
@RefreshMFM وداعا للفياجرا والمنتجات الوقتية👏||العلاج الامريكي➰ الجين شيا👌||طبيعي ١٠٠% ليس له اثار جانبية🌱||علاج  القذ… https,0,0,0,0,0,0,0,0,0,0,1
@tna321ksa @ALL_Twalah @alasllm كفو يابعدعيني يستاهل ابو حجي كل خير وإن شاء الله يكملها عاصم الله يطرح به البركه,0,0,0,0,0,0,1,1,0,0,0
@tofy_hd اكيد في امل,0,0,0,0,0,0,0,1,0,0,0
@TomBkto البعض مانبيه يحبنا ولا نبيه يعزنا نبيه فقط يفكنا من شره لان بعض المحبه وجع وقهر لذالك اذا مريتوا لاتضرون ه… https,0,0,0,0,0,0,0,0,0,0,1
"@ToniHrb هههههههههههههههههههههههههههههههههههههههههههههههههههههههههه وربي منت ضحك ، انا احصلها من الدب ولا الصوت ولا قوقل ولا ايش بالضبط🙂؟",0,0,0,0,0,0,0,0,1,0,0
@toookyo99 ان شاءالله بتكون السنوات الجايه كلها افضل تفائلي خير .. 🌹,0,0,0,0,0,0,0,1,0,0,0
@Tooomy810 @pbooy32 اول مره اشوف حشرات تتكلم عجيب والله,1,0,0,0,0,0,0,0,0,0,0
"@ToshkaToshkaa @gracefulman1 قضية الاستعباد انتو اخترعتوها وتحاولون تاجيج الناس باستخدامها ، اول من اعتدا على حدودن… https",1,0,0,0,0,0,0,0,0,0,0
@toto_ii2 ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه امانه خير غش وربي,0,0,0,0,0,0,0,0,1,0,0
@ToTomaihi0777 امل الوطن وطموح الشباب,0,0,0,0,0,0,0,1,0,0,0
@TottMarv @ShakerNabih @bntelmalek70 @AH0VuUnhQCcxHPr @shelomess @MasreyaHora @Caro4n ولا منك حبيبتي ربنا يفرح قلبك… https,0,0,0,0,0,0,0,0,1,0,0
@trf55_ @Soso93952210 وجع,0,0,0,1,0,0,0,0,0,0,0
"@TRTArabi والله سار عندي شعور أن في الموضوع شي غريب وفي أيادي خارجية وكل يوم أزيد يقين انه في مؤامرة ، لاكن إللي حي… https",0,0,0,0,0,1,0,0,0,1,0
"@TRTArabi 🏹  كشف المتورطين فى جريمه قتل جمال خاشقجى مسئوليتك ياسياده الرئيس ونحن ندرك بأنك اهل لذلك ، وفقك الله لك… https",0,0,0,0,0,0,0,1,0,0,0
@ttggs86_tg @TTlCx0r7ABNDN2G انت اللي ماعليك شرهه  متناقض في كلامك وانت مثل الطفل الجاهل ويمكن الطفل والمراهق  ارقى… https,1,1,0,0,0,0,0,0,0,0,0
@Turki_alalshikh @aboamal1434 الصلح خير,0,0,0,0,0,1,0,0,0,0,1
@Turki_alalshikh @fahadaafet1 أخبر النبي صلى الله عليه وسلم أن الإصلاح بين الناس أفضل من تطوع الصيام والصلاة والصدق… https,0,0,0,0,0,0,0,0,0,0,1
@Turki_alalshikh جزاك الله خير 🌹,0,0,0,0,0,0,0,1,0,0,0
@Turki_alalshikh كلك خير وبركه جعل تبطي سنينك,0,0,0,0,0,0,1,0,0,0,0
@Turki_alalshikh كلنا ثقه فيك ي معالي المستشار الي أوقف تهبيط الاهلي وأوقف شطب تيسير الجاسم والعويس قادر انه يحل مش… https,0,0,0,0,0,0,0,1,0,0,1
@turki_juve 🤣🤣🤣🤣🤣🤣تصل متاخر خير من الا تصل,0,0,0,0,0,0,0,0,0,0,1
@TurkiiDex احس من زمان م متت ضحك زي كذا,0,0,0,0,0,0,0,0,1,0,0
@U4cdZQpXKUvLAS2 صباحك امل ورد فل وياسمين صباحك تفائل سعادة واشراق صباحك مليء بمحبة الله ورسوله الكريم,0,0,0,0,0,0,1,1,1,0,0
@uae_3G رجلك جاية يا حلو||الصبر طيب||و خاف على نفسك||صاحبك القحطانى انداس عليه,0,0,1,0,0,0,0,0,0,0,0
" كنت أصمت طوال الوقت|| تقريبًا||كنت أريد في كثير من الأحيان||أن أتكلّم،||ولكنني لا أجد في الواقع||شيئًا أقوله||إن خير ما يفعله الإنسان…",0,0,0,0,0,1,0,0,0,0,0
@Uiiia__ والله ما اذكر الصراحه. بس اللي فعلا تأثرت منه فعلا قصيدة خلف بن هذال في زوجته.   وشيلة في طفل اهله كلهم ما… https,0,0,0,0,0,0,1,0,0,0,0
@ullull8890 @s111993 بارك الله فيك ومن طيب اصلك يالغالي||رابط الدين والدم والاهل والجيره وبأصاله العروبه تجمعنا في م… https,0,0,0,0,0,0,1,0,0,0,0
@ultraRak يع اعرف هذا الشعور الزقي تحس خيبة امل,0,1,0,0,1,0,0,0,0,0,0
"@UnkindledOne انمي ممل جدا حاولت اعطيه كم فرصة لكن لا زال ، وهم يتكلمون فجأة يحطلك زوم داخل خشم البطل ولا فمه ولا ع… https",0,0,0,0,0,0,0,0,0,1,0
@UO9OoYWAVXc6rEY اللي يجي منها خير وبركة,0,0,0,0,0,0,0,1,0,0,0
@Usercool2 مع وجود فوارق||مرسي كان رئيسا بلا سلطة وبدون قوة||||أردوغان حصل في الحقبة الأخيرة على شيء من السلطة والقوة بعد ضعف دام نصف قرن,0,0,0,0,0,0,0,0,0,0,1
@v_9li وجع وش دقة النظر ذي!,1,0,0,0,0,0,0,0,0,0,0
@v3__1 @I7Zko للأسف 👌💔||صباحك سعاده,0,0,0,0,1,0,0,1,0,0,0
@v33hunM52TB2pm2 خير الكلام ماقل ودل,0,0,0,0,0,0,0,0,0,0,1
@v6o9_ @as_ii9 للححووول امل شتبين😭😭😭😂,1,0,0,0,0,0,0,0,0,0,0
"@vampirdee يوه محزن لا اسحب كلامي ،الفجر الفجر ان شاء الله",0,0,0,1,0,0,0,0,0,0,0
@VDV_KW قرار غريب جداً وهذا يدلك بتخبطات الادارة الفريق ماشي صح نوعاً ما الاقالة فهذا الوقت غريبة جداً !,0,0,0,0,0,0,0,0,0,1,0
@VDV_KW ياخي والله كان الفريق لعبه واسلوبه جميل ليش الاقالة قرار عجيب غريب,0,0,0,0,0,0,0,0,0,1,0
@videl220 يلا ابليس مو غريب من عضم الرقبة😂😂😂😂,0,0,0,0,0,0,0,0,1,0,0
@Viilkl مللت ضعف مللك,0,0,0,0,1,0,0,0,0,0,0
@Vkkpk1oF0Ymhch4 @L_000h يابن الحلال عين خير هو شاعر واخذن الامور الغانمه كلها قبلك ومعروف ويقيمونه فحول الشعر مهب… https,0,0,0,0,0,0,0,0,1,0,0
@vodkkaa @Saturntears__ ياخي شي غريب انا سعودي وتقريبا ممكن كل بنات مصر بتويتر كلمتهم ولا وحده وافقت😔او قالت لما تتخرج يبقى نتكلم مع بعض,0,0,0,0,0,0,0,0,0,1,0
@voo2o يابشر فهموا هاؤلاء الاغبياء انك مسوى عقد نكاح وليس عقد طبخ ياأخي خاف ربك واطبخ وشارك والله فيه اشباه رجال مايعرف يسوى براد الشاي,1,1,0,0,0,0,0,0,0,0,0
@vsmriv مره مزعج,1,1,0,0,0,0,0,0,0,0,0
@VTvudypMEn14UqF اللهم آمين يارب العالمين جزاك الله خير,0,0,0,0,0,0,1,0,0,0,0
@vv_r12 الله يجزاك خير ويجعلها بموازين اعمالك الدال ع الخير كفاعله,0,0,0,0,0,0,1,0,0,0,0
@vvvql1 تفكيرك غريب صراحه بس اتمنى شوي تقيس وتفكر بمستقبلك اكثر,0,0,0,0,0,1,0,0,0,1,0
@VW0MyWQYzSFSPi1 ماكو امل اني احن ع اي واحد فيهم هالخمسه بالدور والله يطلعون من حياتي ويكون الوضع وياهم رسمي انسب,0,0,1,1,0,0,0,0,0,0,0
@W_72X بكيت ),0,0,0,1,0,0,0,0,0,0,0
@wadahhussien @raliampayne @Ffarawla_ والله ده كلام عجيب ||انا اقول العايزو ايش الدخل كسم اهلكم في الموضوع . الكلام… https,1,0,0,0,0,0,0,0,0,0,0
@WaelMansour الف سلامه عليك يا ويوي ❤ جالك من ايه ؟,0,0,0,0,0,0,1,0,0,0,0
@Wafaacat2 صح والله بعد كدا اللي يتعبنا بلوك بلا وجع دماغ 👍👍👍👍👍👍👍,0,0,0,0,0,0,0,0,0,0,1
@wafaaelkenawy1 الناس حكمها ع الاشخاص بقى عجيب !!,0,0,0,0,0,1,0,0,0,1,0
@WagdiGhoneim 🌹جزاك الله كل خير شيخنا الجليل🌹,0,0,0,0,0,0,1,0,0,0,0
@walidjoumblatt يابيك نأمل كل خير فاعملوا ما ينبغي من صوابية ولا تخيبوا امل الناس .الوضع لم يعد يحتمل حقيقة,0,0,0,0,0,0,0,1,0,0,0
